Noisy SNR,Baseline SNR,Adaptive SNR,Baseline RMSE,Adaptive RMSE,Baseline Corr,Adaptive Corr,subject,wavelet,group
9.999982424685466,10.000449545375702,10.28295443835461,17.574083781841566,17.011689521618017,0.9169909543898529,0.9216125667575316,sub-101,db4,healthy
9.999982424685466,9.904457559867216,9.964053552678369,17.76938069100597,17.647877972218307,0.9156846018817211,0.916665970598328,sub-101,dmey,healthy
9.999965395666116,10.000578607560053,10.251614340076218,12.524261296394874,12.167471374765766,0.9529611880823343,0.9553963333289046,sub-102,db4,healthy
9.999965395666116,9.90208711764035,9.960487490495145,12.667085277345537,12.582202649561163,0.9521392063319531,0.9526876944819325,sub-102,dmey,healthy
